scorer,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000
bodyparts,jaw,jaw,jaw,toe-bot,toe-bot,toe-bot,toe-top,toe-top,toe-top,tongue,tongue,tongue
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
600,616.2120428085327,284.931101500988,1.0,221.2413969039917,293.9798444509506,1.0,220.55493259429932,102.56268334388733,1.0,628.7511224746704,297.4238750934601,0.0003973524726461619
601,616.2119832038879,284.9346190094948,1.0,221.33030223846436,293.97646737098694,1.0,220.48018836975098,102.54195499420166,1.0,628.7241220474243,297.4142429828644,0.0004018206673208624
602,616.1214118003845,284.95829367637634,1.0,221.39227199554443,293.7462887763977,1.0,220.53053951263428,102.57167887687683,1.0,628.6508560180664,297.415584564209,0.0004029146512039006
603,616.0707764625549,285.01608407497406,1.0,221.48478984832764,293.5052855014801,1.0,220.5277614593506,102.58479237556458,1.0,628.6002025604248,297.28918528556824,0.0004051104770042002
604,615.9757940769196,285.03493452072144,1.0,221.5051031112671,293.50989151000977,1.0,220.61197566986084,102.61091041564941,1.0,628.5853500366211,297.3125991821289,0.0004183926503174007
605,615.9385914802551,285.03106236457825,1.0,221.52642917633057,293.52485477924347,1.0,220.66462993621826,102.63082671165466,1.0,628.5855598449707,297.30686235427856,0.00043325815931893885
606,615.8982555866241,285.14874017238617,1.0,221.53819274902344,293.55319142341614,1.0,220.67518138885498,102.64166283607483,1.0,628.4936199188232,297.3645317554474,0.0003749303286895156
607,615.7552156448364,285.1232236623764,1.0,221.57830238342285,293.5379865169525,1.0,220.65907287597656,102.61515522003174,1.0,628.4601612091064,297.3554148674011,0.0004393791896291077
608,615.7374284267426,285.1910300254822,1.0,221.67646884918213,293.4358369112015,1.0,220.67130756378174,102.62351584434509,1.0,628.45046043396,297.4101185798645,0.0004014345759060234
609,615.659318447113,285.1411771774292,1.0,221.6964340209961,293.41714358329773,1.0,220.6753969192505,102.62435865402222,1.0,628.4219465255737,297.3288278579712,0.00043704811832867563
610,615.6552555561066,285.176034450531,1.0,221.9255723953247,293.113352060318,1.0,220.6888303756714,102.62492156028748,1.0,628.4219236373901,297.34911942481995,0.0004378719022497535
611,615.7798991203308,285.1579121351242,1.0,221.5242576599121,293.51976120471954,1.0,220.6883192062378,102.62594151496887,1.0,628.4590663909912,297.3568820953369,0.00043902898323722184
612,615.8824689388275,285.0760682821274,1.0,221.86576652526855,293.24070703983307,1.0,220.71597957611084,102.62264609336853,1.0,628.5246334075928,297.32476902008057,0.00042145876795984805
613,615.9196820259094,285.08677315711975,1.0,222.10227131843567,292.94845575094223,1.0,220.71556758880615,102.62577438354492,1.0,628.562572479248,297.2842466831207,0.00041363161290064454
614,615.925794839859,285.1232261657715,1.0,222.68089604377747,292.3676707148552,1.0,220.7270917892456,102.63382411003113,1.0,628.5558156967163,297.2960765361786,0.00040880683809518814
615,615.9250028133392,285.1009171009064,1.0,223.93130731582642,291.45862102508545,1.0,220.73568630218506,102.6338849067688,1.0,628.583327293396,297.28475522994995,0.00041408135439269245
616,615.9227364063263,285.0389678478241,1.0,224.0804181098938,291.3094177246094,1.0,220.75675678253174,102.73505663871765,1.0,628.6511631011963,297.29359912872314,0.0004156445211265236
617,615.9651191234589,284.9768366217613,1.0,224.15750551223755,291.2160453796387,1.0,220.72047519683838,102.77378010749817,1.0,628.6795377731323,297.30921030044556,0.0004069680580869317
618,615.9942374229431,284.94740027189255,1.0,224.3175401687622,290.9999785423279,1.0,220.781512260437,102.8725860118866,1.0,628.689621925354,297.3559534549713,0.00039297385956160724
619,616.0466403961182,284.913871049881,1.0,224.46575021743774,290.76199293136597,1.0,220.78652095794678,102.94382286071777,1.0,628.6687335968018,297.3789083957672,0.0003872685774695128
620,616.0711855888367,284.79744052886963,1.0,224.46680808067322,290.7616949081421,1.0,220.78652095794678,102.94382286071777,1.0,628.7040576934814,297.4258031845093,0.00041267575579695404
621,616.0039911270142,284.8527472615242,1.0,224.58444833755493,290.7497305870056,1.0,220.84932899475098,102.974280834198,1.0,628.6601057052612,297.3922142982483,0.0003992875281255692
622,616.2613091468811,284.693745136261,1.0,224.65242767333984,290.49493980407715,1.0,220.77308559417725,102.94051861763,1.0,628.8125038146973,297.43099784851074,0.0003932247345801443
623,616.1439538002014,284.76224917173386,1.0,224.4759955406189,290.7504892349243,1.0,220.7707805633545,102.93962597846985,1.0,628.7459478378296,297.40277767181396,0.00040307347080670297
624,616.1512570381165,284.74571067094803,1.0,224.539541721344,290.7564435005188,1.0,220.76859188079834,102.93931889533997,1.0,628.7587995529175,297.4047358036041,0.00039986363844946027
625,616.1871604919434,284.7315273284912,1.0,224.70899534225464,290.6951322555542,1.0,220.77171802520752,102.94397568702698,1.0,628.7714824676514,297.41444969177246,0.0004062536754645407
626,616.2057371139526,284.7485685348511,1.0,224.70982027053833,290.69496631622314,1.0,220.78237056732178,102.9417552947998,1.0,628.7686405181885,297.42938685417175,0.0004089647263754159
627,616.2285161018372,284.7615431547165,1.0,224.70988273620605,290.6942329406738,1.0,220.78085041046143,102.93831539154053,1.0,628.7714490890503,297.4371211528778,0.00041156861698254943
628,616.2528138160706,284.8432550430298,1.0,224.87569069862366,290.61973571777344,1.0,220.78094387054443,102.9388062953949,1.0,628.7475786209106,297.43198800086975,0.0003908325743395835
629,616.2288103103638,284.74972546100616,1.0,224.70732951164246,290.69393014907837,1.0,220.76605987548828,102.93148565292358,1.0,628.7703008651733,297.4442369937897,0.0004124317201785743
630,616.2349376678467,284.7508683204651,1.0,224.7072639465332,290.6938433647156,1.0,220.76492023468018,102.93160009384155,1.0,628.7708072662354,297.4484324455261,0.0004130192974116653
631,616.2410941123962,284.75795394182205,1.0,224.70730066299438,290.69383668899536,1.0,220.76485919952393,102.93188214302063,1.0,628.7625112533569,297.4249310493469,0.00041453613084740937
632,616.2426881790161,284.7810302376747,1.0,224.7072947025299,290.69371700286865,1.0,220.76392555236816,102.93228220939636,1.0,628.7532253265381,297.43372893333435,0.0004158042138442397
633,616.2346262931824,284.7653495669365,1.0,224.7073667049408,290.693772315979,1.0,220.76285362243652,102.9317901134491,1.0,628.7568197250366,297.42813324928284,0.000414952082792297
634,616.2220859527588,284.7497693300247,1.0,224.70378637313843,290.70930671691895,1.0,220.75733470916748,102.93395566940308,1.0,628.7607364654541,297.4304676055908,0.0004099000943824649
635,616.204300403595,284.72697073221207,1.0,224.70381116867065,290.70880365371704,1.0,220.68465518951416,102.92345929145813,1.0,628.7640571594238,297.4356601238251,0.00040552858263254166
636,616.2053055763245,284.72786116600037,1.0,224.70329308509827,290.70179271698,1.0,220.68450355529785,102.92273283004761,1.0,628.7666854858398,297.43541526794434,0.0004047227557748556
637,616.2046780586243,284.7291890978813,1.0,224.70326852798462,290.6989936828613,1.0,220.6828327178955,102.92376112937927,1.0,628.7680559158325,297.4365427494049,0.0004042569489683956
638,616.2053036689758,284.7300196290016,1.0,224.7019214630127,290.6964955329895,1.0,220.68616199493408,102.92396664619446,1.0,628.7668552398682,297.4368555545807,0.000404452410293743
639,616.204788684845,284.7300043106079,1.0,224.69983863830566,290.6897392272949,1.0,220.68961429595947,102.92684245109558,1.0,628.763765335083,297.4371931552887,0.00040511280531063676
640,616.2143330574036,284.73676109313965,1.0,224.67297101020813,290.71782064437866,1.0,220.69423484802246,102.92680931091309,1.0,628.7561807632446,297.41271448135376,0.0004075552860740572
641,616.2387442588806,284.7304502725601,1.0,224.65215468406677,290.7367687225342,1.0,220.69744682312012,102.9258885383606,1.0,628.7739381790161,297.4044394493103,0.00040950675611384213
642,616.299599647522,284.7635160088539,1.0,225.13170957565308,290.4560422897339,1.0,220.70804119110107,102.92219877243042,1.0,628.818193435669,297.4705376625061,0.000378450786229223
643,616.2389421463013,284.7041993737221,1.0,224.66339588165283,290.73689556121826,1.0,220.69336891174316,102.9263608455658,1.0,628.7820777893066,297.3826971054077,0.0004095621989108622
644,616.258873462677,284.6833648085594,1.0,224.66766357421875,290.7380585670471,1.0,220.69232177734375,102.92660164833069,1.0,628.7828330993652,297.35447883605957,0.00040960361366160214
645,616.0510339736938,284.766116976738,1.0,224.90978264808655,290.7155179977417,1.0,220.68018913269043,102.92592787742615,1.0,628.6489944458008,297.3006262779236,0.00041191247873939574
646,616.1149587631226,284.6487846970558,1.0,224.78887486457825,290.65693283081055,1.0,220.68019199371338,102.92436408996582,1.0,628.6858596801758,297.39349913597107,0.0003879051946569234
647,616.0192093849182,284.69448935985565,1.0,224.99848985671997,290.45974111557007,1.0,220.65939235687256,102.92295861244202,1.0,628.6667413711548,297.3161792755127,0.00040022822213359177
648,615.8763599395752,284.86036044359207,1.0,224.79870581626892,290.6684718132019,1.0,220.64477348327637,102.92000412940979,1.0,628.5395765304565,297.31396746635437,0.00038338059675879776
649,615.7144367694855,284.78601878881454,1.0,224.6821641921997,290.7288746833801,1.0,220.62579441070557,102.9153082370758,1.0,628.457857131958,297.2839210033417,0.00040877447463572025
650,615.6820418834686,284.78959810733795,1.0,224.67424535751343,290.71925020217896,1.0,220.6268129348755,102.91254830360413,1.0,628.452784538269,297.3129713535309,0.00039334470056928694
651,615.6701900959015,284.78305900096893,1.0,224.6726520061493,290.7200961112976,1.0,220.6191864013672,102.91283440589905,1.0,628.4317836761475,297.3101854324341,0.00039062678115442395
652,615.6761517524719,284.7219826579094,1.0,224.9810597896576,290.46365880966187,1.0,220.6181640625,102.90674328804016,1.0,628.4436388015747,297.2058947086334,0.0003732321201823652
653,615.6332862377167,284.7799069881439,1.0,224.66998434066772,290.7192368507385,1.0,220.6066656112671,102.90726780891418,1.0,628.3902959823608,297.21935534477234,0.00037009222432971
654,615.6138241291046,284.82925111055374,1.0,224.70278406143188,290.6808776855469,1.0,220.62236785888672,102.91318154335022,1.0,628.440354347229,297.2319829463959,0.00038719127769581974
655,615.5941324234009,284.89399379491806,1.0,224.71558451652527,290.68238067626953,1.0,220.6360960006714,102.91549348831177,1.0,628.4270572662354,297.2499918937683,0.00037823888123966753
656,615.569962978363,284.8968245983124,1.0,224.72234082221985,290.69907903671265,1.0,220.64772033691406,102.91718125343323,1.0,628.4260091781616,297.1863625049591,0.0003796347591560334
657,615.5115690231323,284.91961294412613,1.0,224.70674538612366,290.714937210083,1.0,220.67303085327148,102.91422176361084,1.0,628.3453578948975,297.29936814308167,0.00035180564736947417
658,615.5058515071869,284.93145352602005,1.0,224.73032140731812,290.6934962272644,1.0,220.6949167251587,102.90732645988464,1.0,628.3377523422241,297.3012855052948,0.0003527658700477332
659,615.5057699680328,284.91195249557495,1.0,224.72211599349976,290.6919493675232,1.0,220.70827770233154,102.91440749168396,1.0,628.3468475341797,297.2986273765564,0.0003513325937092304
660,615.4991023540497,284.9266012310982,1.0,224.7103555202484,290.6962366104126,1.0,220.7148380279541,102.92020273208618,1.0,628.3482189178467,297.33510303497314,0.0003541772603057325
661,615.5270454883575,284.8917611837387,1.0,224.692688703537,290.7325086593628,1.0,220.6707353591919,102.92829298973083,1.0,628.3980770111084,297.2127637863159,0.00037238627555780113
662,615.5123174190521,284.869871199131,1.0,224.68993592262268,290.70682096481323,1.0,220.6808910369873,102.93851733207703,1.0,628.3848094940186,297.20311284065247,0.00036937545519322157
663,615.4817187786102,284.88161408901215,1.0,224.69536900520325,290.698757648468,1.0,220.6492404937744,102.94277954101562,1.0,628.329740524292,297.2542097568512,0.00034643401158973575
664,615.6249587535858,284.85774487257004,1.0,225.35743713378906,290.5240387916565,1.0,220.69276237487793,102.8108389377594,1.0,628.4417247772217,297.01379132270813,0.0003501253668218851
665,615.5475368499756,284.84480023384094,1.0,225.38987231254578,290.0543169975281,1.0,220.6748867034912,102.9367949962616,1.0,628.3640289306641,297.0648145675659,0.00036444689612835646
666,615.6244900226593,284.8944334387779,1.0,225.21824979782104,290.2594847679138,1.0,220.67842388153076,102.93912887573242,1.0,628.4418601989746,296.98069643974304,0.0003696474013850093
667,615.6620891094208,284.82521575689316,1.0,224.6781997680664,290.663556098938,1.0,220.6631898880005,102.93861365318298,1.0,628.4368772506714,296.87729382514954,0.00035421003121882677
668,615.6824429035187,284.7945002913475,1.0,224.68382787704468,290.666220664978,1.0,220.69513702392578,102.97457313537598,1.0,628.4544496536255,296.8445670604706,0.00035510348971001804
669,615.67440533638,284.76847356557846,1.0,224.67862391471863,290.6732358932495,1.0,220.69557094573975,103.0019965171814,1.0,628.4512367248535,296.88041639328003,0.00035943169496022165
670,615.7082524299622,284.7325930595398,1.0,224.77698469161987,290.6201295852661,1.0,220.79213905334473,102.95522904396057,1.0,628.477463722229,296.85241413116455,0.00033915089443325996
671,615.5996050834656,284.7233422398567,1.0,224.66979455947876,290.6937098503113,1.0,220.77960586547852,102.9489426612854,1.0,628.3959741592407,296.83569169044495,0.00036182536859996617
672,615.6313683986664,284.7104213833809,1.0,224.6552722454071,290.7169494628906,1.0,220.77828216552734,102.94929361343384,1.0,628.4309988021851,296.83444714546204,0.00035554944770410657
673,615.5986590385437,284.684612095356,1.0,224.60740399360657,290.7382655143738,1.0,220.77740859985352,102.9487042427063,1.0,628.4234781265259,296.8088321685791,0.0003558634780347347
674,615.7734324932098,284.66504061222076,1.0,225.37372660636902,290.10429334640503,1.0,220.77626132965088,102.94758868217468,1.0,628.4648246765137,296.85102677345276,0.0003336908121127635
675,615.6209242343903,284.69955480098724,1.0,224.55614948272705,290.7635645866394,1.0,220.77599334716797,102.94667387008667,1.0,628.428258895874,296.84656953811646,0.00036012043710798025
676,615.6160957813263,284.6977506875992,1.0,224.5634331703186,290.77426767349243,1.0,220.7935094833374,102.9513111114502,1.0,628.4333763122559,296.85625100135803,0.0003595281741581857
677,615.614387512207,284.68879532814026,1.0,224.5552155971527,290.78933000564575,1.0,220.79660415649414,102.9536542892456,1.0,628.4342622756958,296.84927558898926,0.00035957241198047996
678,615.6147680282593,285.0976268053055,1.0,224.54465651512146,290.7936201095581,1.0,220.77966976165771,102.96303844451904,1.0,628.3273963928223,296.50259280204773,0.0003877499548252672
679,615.6102101802826,284.6745396256447,1.0,224.55267238616943,290.7893171310425,1.0,220.7716770172119,102.94795489311218,1.0,628.4292097091675,296.8485403060913,0.0003601614444050938
680,615.5796191692352,284.6749503016472,1.0,224.55307579040527,290.78792428970337,1.0,220.77727031707764,102.94722819328308,1.0,628.3718919754028,296.8077805042267,0.0003731675387825817
681,615.5870549678802,284.65177369117737,1.0,224.55211997032166,290.7872657775879,1.0,220.77789402008057,102.94695782661438,1.0,628.3784322738647,296.82841897010803,0.0003750018368009478
682,615.5828819274902,284.6326317191124,1.0,224.5525608062744,290.7867851257324,1.0,220.78093433380127,102.94638180732727,1.0,628.3563318252563,296.8062469959259,0.000381570280296728
683,615.575865983963,284.5745018720627,1.0,224.55243754386902,290.78674936294556,1.0,220.78002548217773,102.94624710083008,1.0,628.3342580795288,296.8178651332855,0.0003725115966517478
684,615.5878763198853,284.57155680656433,1.0,224.52739000320435,290.8241424560547,1.0,220.7927360534668,102.94595527648926,1.0,628.3513259887695,296.81926703453064,0.0003672658931463957
685,615.5888760089874,284.55386543273926,1.0,224.55741119384766,290.7959403991699,1.0,220.79100608825684,102.94381332397461,1.0,628.3612833023071,296.81504821777344,0.00036908083711750805
686,615.5886600017548,284.5636100769043,1.0,224.55007886886597,290.816153049469,1.0,220.79396724700928,102.94166254997253,1.0,628.3425989151001,296.80866956710815,0.000366560707334429
687,615.5666978359222,284.5534749031067,1.0,224.55046796798706,290.79040479660034,1.0,220.79169464111328,102.93541502952576,1.0,628.3365831375122,296.81350445747375,0.0003689339791890234
688,615.5639369487762,284.54907792806625,1.0,224.55633568763733,290.79720878601074,1.0,220.7945499420166,102.93278670310974,1.0,628.3371829986572,296.8111298084259,0.00036827457370236516
689,615.5590329170227,284.5391857624054,1.0,224.55288791656494,290.80038595199585,1.0,220.79621410369873,102.93257355690002,1.0,628.339542388916,296.816698551178,0.00036826913128606975
690,615.5569469928741,284.53274726867676,1.0,224.55430698394775,290.798987865448,1.0,220.79542064666748,102.93221664428711,1.0,628.3363800048828,296.8099744319916,0.0003673758474178612
691,615.5603988170624,284.5377410054207,1.0,224.5513710975647,290.79875326156616,1.0,220.7928228378296,102.93358445167542,1.0,628.3333187103271,296.8042974472046,0.00036671117413789034
692,615.559859752655,284.53686994314194,1.0,224.55134272575378,290.79866313934326,1.0,220.7915849685669,102.93334221839905,1.0,628.3352346420288,296.80728673934937,0.00036665366496890783
693,615.4772329330444,284.531375169754,1.0,224.551353931427,290.79868745803833,1.0,220.79157733917236,102.9333381652832,1.0,628.279839515686,296.79273414611816,0.0003656928311102092
694,615.7524437904358,284.6495893597603,1.0,224.55130338668823,290.79902744293213,1.0,220.7915849685669,102.93334221839905,1.0,628.3656721115112,296.8942279815674,0.00039623735938221216
695,615.3895900249481,284.5384907722473,1.0,224.55135798454285,290.798686504364,1.0,220.7915849685669,102.93334221839905,1.0,628.2487754821777,296.82043981552124,0.00037707906449213624
696,615.4769277572632,284.54529571533203,1.0,224.55136156082153,290.7986750602722,1.0,220.79157733917236,102.9333381652832,1.0,628.3048477172852,296.8488676548004,0.00037333069485612214
697,615.529369354248,284.48448050022125,1.0,224.55135488510132,290.79865980148315,1.0,220.79158401489258,102.9333426952362,1.0,628.3383932113647,296.7727618217468,0.00036414837813936174
